id_peli,id_prod
280019,11102
50458,11102
116227,11102
284152,11102
86284,11103
112558,11103
28723,11104
28723,11105
52077,11106
248507,11106
382597,11106
56271,11107
56271,11108
22882,11109
22882,11110
56807,11111
39378,11111
56807,11112
310568,11112
296449,11112
56807,11113
56807,11114
56807,11115
56807,11116
56807,11117
23116,11118
23116,11119
23116,11120
23116,11121
23116,11122
23116,11123
21469,11124
359002,11125
359002,11126
5937,11127
5937,11128
24475,11128
5937,11129
149085,11129
38931,11130
38931,11131
29382,11132
17367,11133
11226,11134
84237,11135
42506,11136
42506,11137
80560,11138
80560,11139
53413,11140
8985,11140
412660,11140
53413,11141
126732,11141
412660,11141
336216,11141
43616,11142
79995,11142
121210,11142
186992,11142
266031,11142
214069,11142
265228,11142
287509,11142
159967,11142
334924,11142
255533,11142
352200,11142
334918,11142
330770,11142
380622,11142
377278,11142
104505,11143
377154,11143
380622,11143
378446,11143
104505,11144
270343,11144
345775,11144
378446,11144
56263,11144
104505,11145
104505,11146
83230,11147
83229,11147
46821,11147
3962,11148
142712,11149
142712,11150
286873,11150
10420,11151
10151,11151
12816,11151
10420,11152
85533,11152
44945,11153
15543,11154
113653,11155
81981,11155
44221,11156
57059,11157
7267,11157
82028,11157
52371,11157
29101,11157
223551,11157
57059,11158
7267,11158
244063,11158
52371,11158
400387,11158
223551,11158
57059,11159
394645,11159
57059,11160
394645,11160
60164,11161
431244,11161
41709,11161
60164,11162
60164,11163
167960,11163
237584,11163
38850,11164
38850,11165
38850,11166
37206,11167
117978,11167
262788,11167
137776,11167
225850,11167
270383,11167
346570,11167
441168,11167
46221,11168
46221,11169
46221,11170
49538,11171
71676,11171
1930,11171
76170,11171
127585,11171
166424,11171
293660,11171
246655,11171
263115,11171
49020,11172
96944,11172
49020,11173
50507,11174
47648,11174
172782,11174
51730,11174
212996,11174
172972,11174
16269,11174
50507,11175
52505,11176
70862,11177
48996,11178
45658,11179
41827,11180
50400,11180
41827,11181
41827,11182
41382,11183
45675,11184
103203,11185
103203,11186
78400,11187
121873,11187
61475,11188
37523,11189
58446,11190
72525,11190
244563,11190
144560,11191
44219,11192
44219,11193
19963,11194
190870,11194
253686,11194
19963,11195
13728,11195
21776,11195
19963,11196
89688,11197
89688,11198
57536,11199
36784,11200
214139,11200
184323,11200
251577,11200
230211,11200
79040,11200
282116,11200
345438,11200
36784,11201
82028,11201
35688,11202
74088,11203
38356,11204
68726,11204
59861,11205
289314,11205
408619,11205
291164,11206
47386,11207
97831,11208
215538,11208
60062,11209
14552,11210
44991,11211
136466,11211
44991,11212
44991,11213
44991,11214
330152,11215
18928,11216
122787,11216
18928,11217
122787,11217
23190,11218
125233,11219
125233,11220
125233,11221
85430,11222
32934,11223
94509,11223
32934,11224
42150,11225
289010,11226
27358,11227
60302,11228
14196,11228
38317,11229
41360,11230
41360,11231
65509,11232
25867,11233
63144,11234
319070,11234
61537,11235
61537,11236
19434,11237
74225,11237
19434,11238
37560,11239
86262,11240
86261,11240
85525,11240
103753,11240
160075,11240
354275,11240
40047,11241
116853,11241
42650,11241
20182,11241
98060,11242
94725,11243
67236,11244
37189,11245
68029,11246
76684,11246
220714,11246
20413,11246
49594,11247
295560,11248
71982,11249
59860,11250
291264,11250
230722,11250
4641,11251
22084,11251
22371,11251
81440,11251
4641,11252
27850,11252
34205,11252
77606,11252
34204,11252
24801,11252
16900,11253
16900,11254
64690,11255
53404,11256
60899,11257
60899,11258
58882,11259
80613,11260
142876,11261
63287,11262
27588,11263
27588,11264
74946,11265
74946,11266
74946,11267
67913,11268
157832,11268
333663,11268
59115,11269
71670,11269
71254,11269
105531,11269
152259,11269
54445,11269
33570,11269
44037,11269
59115,11270
35683,11270
58897,11271
42481,11272
47251,11273
85365,11273
11813,11273
18450,11273
64725,11273
40180,11273
11048,11273
11053,11273
257302,11273
47251,11274
57389,11275
319998,11275
57389,11276
26242,11277
63736,11278
28524,11278
59197,11278
117856,11278
75507,11278
192813,11278
275318,11278
39522,11278
182228,11278
47407,11278
120478,11278
44918,11278
94716,11279
222220,11279
48453,11280
48453,11281
160068,11281
48612,11282
43935,11283
17086,11284
51735,11285
51735,11286
51735,11287
68412,11288
69794,11289
273404,11289
376453,11289
69794,11290
340584,11290
20268,11291
20268,11292
41520,11292
49847,11293
12819,11294
116977,11294
85640,11295
216876,11295
47854,11296
151743,11296
191421,11296
44263,11296
196325,11296
69619,11296
270724,11296
202220,11296
299822,11296
156643,11296
290217,11296
55846,11297
55846,11298
13254,11299
38540,11299
298695,11299
54384,11300
93858,11300
254736,11300
54384,11301
67404,11302
237808,11302
45839,11303
45839,11304
72358,11304
19178,11305
45765,11306
24923,11307
24923,11308
57361,11309
77635,11309
282813,11309
249070,11309
58679,11309
293670,11309
57361,11310
57361,11311
21792,11311
57361,11312
57361,11313
57361,11314
51851,11315
64124,11315
76268,11315
92424,11315
63319,11315
334299,11315
191060,11316
191060,11317
8462,11318
47324,11319
56810,11320
56810,11321
56810,11322
77546,11323
3582,11323
14688,11324
45939,11324
271331,11324
105304,11324
366104,11324
52628,11324
59968,11325
71688,11325
63849,11326
11110,11327
127918,11327
81538,11327
39806,11328
39806,11329
209802,11330
50299,11330
209802,11331
51620,11332
156717,11332
151933,11332
132137,11332
53146,11333
52350,11334
79850,11334
61791,11335
88042,11335
75612,11335
136795,11335
119450,11335
154400,11335
239563,11335
147441,11335
279828,11335
238713,11335
316023,11335
283366,11335
381284,11335
373569,11335
281338,11335
51993,11336
97367,11336
139933,11336
244267,11336
153854,11336
244562,11336
307931,11336
28793,11337
92465,11338
92465,11339
120995,11340
49520,11341
81005,11341
205587,11341
29496,11342
56697,11343
56691,11343
87654,11343
67675,11344
113833,11344
287084,11344
67675,11345
113833,11345
59435,11346
56832,11347
41066,11347
56832,11348
41066,11348
61984,11348
193502,11348
56832,11349
315465,11349
56832,11350
56832,11351
56832,11352
315465,11352
56832,11353
56832,11354
41387,11355
55156,11355
39413,11356
9736,11356
54865,11356
9295,11357
60309,11358
209262,11358
35030,11359
43120,11360
62385,11361
62385,11362
42973,11363
111190,11363
77922,11364
35802,11365
47261,11366
123377,11366
314327,11366
389868,11366
369443,11366
52415,11366
73930,11367
46261,11368
55420,11369
82624,11369
104251,11370
104549,11370
49695,11370
44835,11371
44835,11372
134656,11372
44835,11373
281957,11373
68730,11373
121856,11373
44835,11374
80585,11374
44594,11374
75090,11374
44835,11375
60422,11375
44835,11376
44835,11377
21786,11378
136080,11378
15440,11378
56937,11378
140818,11378
196032,11378
336882,11378
86987,11378
58492,11379
30618,11379
72186,11379
159117,11379
83899,11379
241848,11379
243526,11379
296503,11379
354216,11379
351211,11379
84880,11380
48289,11381
15044,11381
172226,11381
250225,11381
338100,11381
126862,11381
178146,11381
229154,11381
55244,11382
43942,11383
43942,11384
192028,11384
43942,11385
43942,11386
84190,11386
18634,11387
109235,11388
63311,11389
121530,11390
59392,11391
15052,11392
44750,11393
64678,11393
44750,11394
268174,11394
37430,11395
134371,11395
145135,11395
11388,11396
16335,11397
16335,11398
70577,11398
86597,11398
323677,11398
398924,11398
16335,11399
52338,11400
52338,11401
69292,11402
53520,11403
209840,11403
8932,11403
53520,11404
121929,11404
62297,11404
53520,11405
296449,11405
52685,11406
17236,11407
17236,11408
73358,11409
249926,11409
310442,11409
73358,11410
260202,11410
178146,11410
73358,11411
79775,11412
79775,11413
54662,11414
244506,11414
46758,11415
47612,11415
46758,11416
46758,11417
172149,11418
72711,11419
84288,11419
48572,11420
48572,11421
48572,11422
246403,11422
58448,11422
179267,11422
48572,11423
95511,11423
246403,11423
179267,11423
74938,11424
67532,11425
32859,11425
47831,11425
258384,11425
117592,11425
407,11426
47845,11426
14215,11427
55720,11428
55720,11429
25855,11430
50838,11431
167305,11431
285838,11431
50838,11432
47675,11433
99272,11434
56858,11434
61667,11435
85735,11435
77878,11435
82501,11435
59145,11435
82817,11435
74944,11435
64586,11436
64682,11436
276844,11436
64586,11437
14916,11437
64586,11438
64586,11439
60225,11440
118011,11440
47753,11441
16092,11442
107916,11442
16092,11443
16092,11444
45722,11444
73532,11445
402193,11445
429199,11445
89271,11446
68341,11447
46909,11448
121835,11448
49974,11449
244838,11449
244836,11449
63327,11450
61404,11451
112198,11451
255343,11451
304410,11451
139374,11451
204709,11451
272548,11451
358725,11451
392142,11451
334307,11451
150747,11451
398920,11451
406990,11451
430365,11451
61404,11452
32958,11453
45806,11454
242065,11454
371462,11454
343724,11454
45806,11455
45806,11456
38543,11457
158916,11457
258251,11457
38543,11458
70074,11458
72710,11458
115782,11458
146227,11458
127560,11458
97370,11458
215211,11458
193687,11458
287424,11458
339527,11458
283378,11458
291276,11458
38543,11459
46541,11459
166798,11460
18093,11461
72049,11462
266285,11462
215379,11462
76424,11462
72049,11463
53103,11463
82028,11463
62297,11463
52371,11463
223551,11463
72049,11464
103902,11464
76808,11464
53103,11464
72049,11465
244063,11465
374003,11465
411656,11465
72049,11466
72049,11467
44950,11468
175291,11468
191720,11468
166822,11468
254194,11468
291272,11468
381075,11468
297160,11468
362409,11468
367147,11468
44950,11469
254193,11469
128311,11469
336265,11469
44950,11470
101772,11471
58757,11471
304878,11471
154623,11472
13616,11473
13616,11474
132227,11475
49517,11476
60243,11477
60243,11478
60243,11479
48231,11480
266047,11480
48231,11481
152603,11481
384664,11481
48231,11482
74525,11483
42266,11484
42266,11485
59440,11486
85821,11487
33555,11488
52454,11488
28524,11488
86703,11488
59197,11488
100089,11488
205321,11488
117856,11488
200462,11488
226269,11488
114574,11488
275619,11488
248504,11488
275318,11488
241742,11488
76815,11488
292191,11488
177566,11488
44773,11488
30402,11488
236324,11488
297544,11488
182228,11488
339533,11488
343070,11488
277597,11488
300900,11488
47407,11488
249021,11488
277594,11488
323660,11488
331446,11488
316410,11488
323383,11488
333545,11488
299400,11488
21954,11488
97632,11488
342927,11488
20205,11488
203351,11488
258210,11488
376311,11488
57313,11488
385320,11488
384450,11488
390989,11488
270851,11488
27370,11488
76012,11488
10316,11489
93837,11489
74725,11490
179111,11490
250225,11490
320413,11490
334521,11490
49021,11491
75174,11491
139038,11491
109421,11491
72710,11491
115782,11491
106747,11491
204082,11491
229296,11491
144336,11491
227783,11491
184345,11491
72784,11491
256273,11491
58699,11492
52837,11493
52318,11493
87148,11493
58419,11493
47345,11493
52837,11494
81401,11495
81401,11496
266061,11496
63375,11497
109991,11497
20894,11497
14499,11497
115232,11497
83429,11497
148782,11497
109774,11497
49106,11497
140966,11497
254311,11497
254309,11497
202239,11497
14489,11497
20934,11497
20898,11497
64765,11497
26873,11497
73267,11497
129830,11497
256520,11497
74879,11498
374452,11498
74879,11499
74643,11500
82327,11500
49014,11500
58244,11500
109391,11500
69225,11500
74643,11501
245692,11501
74643,11502
352025,11502
375798,11502
17658,11503
179144,11503
122192,11503
85739,11503
49850,11503
201010,11503
105757,11504
3686,11504
13687,11505
13687,11506
72419,11507
39861,11508
39861,11509
85743,11510
215739,11510
380592,11510
103590,11511
127668,11511
27922,11511
88302,11511
148284,11512
68016,11512
76788,11512
56345,11513
85533,11513
167618,11513
129427,11514
60421,11515
60421,11516
60421,11517
27439,11518
28321,11518
89651,11518
65320,11518
113432,11519
33592,11520
86440,11521
86440,11522
64720,11523
64720,11524
64720,11525
70588,11526
42707,11527
31116,11528
56401,11529
56401,11530
143841,11531
74810,11532
54700,11533
54700,11534
73588,11535
205724,11535
256474,11535
73588,11536
205601,11536
254375,11536
306650,11536
276844,11536
230179,11536
330112,11536
139820,11536
332704,11536
333663,11536
399790,11536
47496,11537
125553,11538
61683,11539
58878,11540
76853,11541
76853,11542
39254,11543
72648,11544
6182,11545
42585,11546
58251,11546
337435,11547
67273,11548
73262,11549
24631,11549
287495,11549
235044,11549
83729,11549
73262,11550
73262,11551
9345,11552
8743,11552
9345,11553
9345,11554
61267,11555
126732,11556
121835,11556
188765,11556
74666,11556
319513,11556
126732,11557
47100,11557
336212,11557
35221,11558
169219,11558
205775,11558
283227,11558
316002,11558
35221,11559
35221,11560
131792,11561
68817,11562
340190,11562
53344,11563
221161,11563
53344,11564
53344,11565
59437,11566
89326,11566
234212,11566
344041,11566
59437,11567
27906,11567
133446,11567
76543,11568
27999,11569
50837,11570
91679,11570
50837,11571
84338,11571
70925,11572
223485,11572
18916,11573
15638,11573
45013,11574
79255,11574
32845,11574
72113,11575
72113,11576
109099,11576
130055,11576
157851,11576
216457,11576
197089,11576
315865,11576
337674,11576
377273,11576
72113,11577
83770,11577
97365,11577
103740,11577
179144,11577
111190,11577
173912,11577
266040,11577
284189,11577
272435,11577
315575,11577
314402,11577
319994,11577
329805,11577
345775,11577
329815,11577
330294,11577
260646,11577
337674,11577
245692,11577
340481,11577
378446,11577
420714,11577
408543,11577
72113,11578
71677,11579
127521,11579
326284,11579
50839,11580
152747,11580
207769,11580
241239,11580
50839,11581
371446,11581
71821,11582
71821,11583
23807,11584
67018,11584
159281,11584
28820,11584
23807,11585
39991,11585
28678,11585
104274,11585
28820,11585
72571,11586
76487,11586
82990,11586
227348,11586
222461,11586
333674,11586
337085,11586
351211,11586
72432,11587
71157,11588
32945,11588
71157,11589
18825,11589
45156,11590
45156,11591
245891,11591
259611,11591
413452,11591
70500,11592
70500,11593
59965,11594
59965,11595
59965,11596
43845,11597
12838,11598
112160,11598
46147,11599
57602,11600
186970,11600
69668,11601
58511,11602
84904,11602
27642,11603
47342,11604
84986,11604
47410,11604
31127,11604
86207,11604
47342,11605
70670,11606
139467,11607
32909,11608
45610,11609
75174,11609
64689,11609
98357,11609
169917,11609
244458,11609
120605,11609
45610,11610
72190,11610
45610,11611
45610,11612
45610,11613
45610,11614
45610,11615
309889,11615
78309,11616
82020,11617
31385,11617
70196,11618
70196,11619
70196,11620
70196,11621
18865,11622
72494,11623
192236,11623
72494,11624
60430,11624
61121,11625
361980,11625
61121,11626
83147,11627
22396,11628
22396,11629
73499,11630
73499,11631
17578,11632
41154,11632
72190,11632
77931,11632
52799,11633
80184,11633
61539,11633
283686,11633
274109,11633
437311,11633
52799,11634
52799,11635
65229,11636
266082,11636
65229,11637
266082,11637
52472,11638
149117,11639
329063,11639
51349,11639
250895,11639
33534,11639
154922,11639
314946,11639
44826,11640
23514,11640
62213,11640
57201,11640
166426,11640
261023,11640
14673,11641
36142,11642
167179,11642
406449,11642
37958,11643
71668,11643
107846,11643
37736,11644
31222,11645
62630,11646
71288,11646
62630,11647
77663,11647
192145,11647
79698,11647
70586,11648
139567,11648
199373,11648
169209,11648
240916,11648
241254,11648
307663,11648
287424,11648
286668,11648
339527,11648
122800,11648
359412,11648
374617,11648
411632,11648
70586,11649
139567,11649
199373,11649
169209,11649
51250,11649
63139,11649
122800,11649
220124,11649
70586,11650
44745,11650
70586,11651
77016,11651
51994,11652
121462,11653
51248,11654
72875,11654
144204,11654
77365,11655
36952,11655
75233,11656
72875,11657
72875,11658
72875,11659
40350,11660
35543,11661
30614,11661
60420,11662
50619,11663
50619,11664
245913,11664
50619,11665
50619,11666
107327,11667
107327,11668
107019,11668
20859,11669
75900,11670
30784,11671
43023,11671
93006,11671
79120,11672
79120,11673
203321,11673
101124,11674
61629,11675
38407,11676
125700,11677
15157,11678
30618,11679
74998,11679
59967,11679
138697,11679
238615,11679
336029,11679
30618,11680
201066,11680
408381,11680
53457,11681
182560,11681
51409,11682
51409,11683
51409,11684
82501,11684
101998,11684
371865,11684
363126,11684
51409,11685
118957,11685
206487,11685
344170,11685
51409,11686
25834,11687
19305,11688
73448,11688
19305,11689
57431,11690
84187,11690
157847,11690
244506,11690
381009,11690
29932,11691
11625,11692
9369,11692
9369,11693
9369,11694
9496,11694
9642,11695
170522,11695
75622,11696
369697,11696
75622,11697
86835,11697
68730,11697
290250,11697
291351,11697
75622,11698
75622,11699
65759,11700
65759,11701
43444,11702
66488,11703
80555,11704
85639,11705
23281,11705
64456,11705
118446,11705
35401,11705
35418,11705
287790,11705
56601,11706
263510,11706
56601,11707
56601,11708
261101,11708
56601,11709
57585,11710
180894,11710
91550,11711
62046,11712
70074,11713
72387,11713
82507,11713
98066,11713
123105,11713
145135,11713
93828,11713
104755,11713
155084,11713
184345,11713
210947,11713
242095,11713
289416,11713
283445,11713
284674,11713
345918,11713
195590,11713
313943,11713
70074,11714
115348,11714
106646,11714
70074,11715
13396,11716
174593,11717
147621,11717
38264,11718
38264,11719
112698,11720
309820,11720
77381,11721
65904,11721
118497,11721
19759,11721
257095,11721
36918,11721
173873,11721
87911,11722
81878,11722
36662,11723
199655,11723
199206,11723
49040,11724
324668,11724
1254,11725
66150,11726
66150,11727
25653,11728
101173,11729
44877,11729
77234,11729
38540,11729
101173,11730
101173,11731
38540,11731
101173,11732
101173,11733
101173,11734
103597,11735
81796,11735
83770,11735
82675,11735
97365,11735
79070,11735
103740,11735
102000,11735
150117,11735
101998,11735
103620,11735
121791,11735
179109,11735
152584,11735
184314,11735
173185,11735
248507,11735
190955,11735
197796,11735
254473,11735
240832,11735
208284,11735
221902,11735
149087,11735
185567,11735
295087,11735
170522,11735
173912,11735
116149,11735
266040,11735
260346,11735
270343,11735
269714,11735
123235,11735
266082,11735
82817,11735
265228,11735
283708,11735
254320,11735
315575,11735
336804,11735
290316,11735
314402,11735
319994,11735
329712,11735
329805,11735
345775,11735
286595,11735
330770,11735
329815,11735
78476,11735
330294,11735
364051,11735
371865,11735
245692,11735
340677,11735
329981,11735
376290,11735
340481,11735
393519,11735
380622,11735
384371,11735
408543,11735
123229,11735
408024,11735
430365,11735
103597,11736
191718,11736
103597,11737
383743,11737
103597,11738
42450,11739
61896,11740
20186,11741
123712,11742
123712,11743
70577,11744
73567,11744
87496,11744
216541,11744
93077,11744
421313,11744
70577,11745
74998,11745
69778,11745
70577,11746
74465,11747
347754,11747
65754,11748
347106,11748
65754,11749
16939,11750
18174,11750
73873,11751
52274,11752
63498,11752
52274,11753
63207,11754
76333,11754
80278,11754
151368,11754
111443,11754
201765,11754
283686,11754
364615,11754
258230,11754
25688,11755
112672,11755
46641,11756
294016,11756
46641,11757
24833,11758
14749,11758
48844,11758
70587,11758
78047,11758
149910,11758
24833,11759
2442,11759
14749,11759
48844,11759
24833,11760
45138,11761
145244,11761
74518,11762
68818,11762
127864,11762
320004,11762
330770,11762
362180,11762
399612,11762
74518,11763
74518,11764
41066,11765
293114,11766
392807,11766
293114,11767
392807,11767
468707,11767
76487,11768
222461,11768
74523,11769
213927,11769
74523,11770
394047,11770
213927,11770
431261,11770
77866,11771
193756,11771
345874,11771
77866,11772
98357,11772
193756,11772
284536,11772
188222,11772
296524,11772
388399,11772
77866,11773
77866,11774
284536,11774
296524,11774
388399,11774
74878,11775
76829,11775
43984,11776
148503,11777
78461,11778
63574,11779
63574,11780
37006,11781
95538,11782
84848,11782
56263,11782
394260,11782
184795,11783
63498,11784
63498,11785
115821,11785
63612,11785
63498,11786
143344,11786
63498,11787
39072,11788
81527,11789
53128,11790
228339,11790
79728,11790
33684,11791
119256,11791
158947,11791
72721,11792
72721,11793
319994,11793
72721,11794
79465,11795
79896,11796
79896,11797
57829,11798
47383,11799
138167,11799
408537,11799
38541,11800
80767,11800
111440,11800
84226,11800
172469,11800
38541,11801
206192,11801
38541,11802
38541,11803
52520,11804
49527,11805
124210,11806
60938,11807
31337,11808
65760,11809
152748,11809
65760,11810
253279,11810
297621,11810
298459,11810
65760,11811
65760,11812
244316,11812
368942,11812
65760,11813
75579,11814
60364,11815
214091,11815
267793,11815
333658,11815
337747,11815
15044,11816
32831,11817
65892,11818
87408,11819
161361,11819
96888,11820
96888,11821
86732,11822
123690,11823
63230,11824
120854,11824
2993,11824
2324,11824
63230,11825
58251,11826
125316,11827
66436,11828
27230,11829
50357,11830
74998,11831
80585,11831
262338,11831
193687,11831
299687,11831
36865,11832
378064,11832
36865,11833
55426,11833
36865,11834
72431,11835
73686,11836
73686,11837
169881,11837
285181,11837
73686,11838
73686,11839
73686,11840
76758,11841
77338,11842
269148,11842
73562,11843
225564,11843
122083,11843
283701,11843
35663,11844
23340,11845
51476,11845
80591,11846
142118,11847
85949,11848
58704,11849
52949,11849
244115,11850
50698,11851
50698,11852
134366,11852
265016,11852
50698,11853
434873,11853
56126,11854
14224,11855
153266,11855
76726,11856
65086,11857
127651,11857
85889,11857
118289,11857
174671,11857
262338,11857
204922,11857
21013,11857
300155,11857
390592,11857
340101,11857
148033,11858
57400,11859
287483,11859
371463,11859
42457,11860
42457,11861
26223,11862
192695,11863
15167,11864
68179,11864
129533,11864
13004,11864
13459,11864
16418,11864
15015,11864
234004,11864
59961,11865
44833,11865
226857,11865
188161,11865
245916,11865
214756,11865
302699,11865
384682,11865
388399,11865
63749,11866
261101,11866
32206,11866
57173,11866
86971,11866
49354,11867
25143,11868
25143,11869
85435,11869
77716,11869
84797,11870
84797,11871
84797,11872
179538,11872
338676,11872
351145,11872
75000,11873
373480,11873
14205,11874
63217,11875
63217,11876
92670,11877
84200,11878
99254,11879
51999,11880
47763,11881
278458,11882
79940,11883
230170,11883
246741,11883
355177,11883
382079,11883
295891,11883
382474,11883
43459,11884
29483,11885
29483,11886
29483,11887
88491,11888
352720,11888
53174,11889
170759,11889
37464,11890
215478,11891
74695,11891
65264,11891
71662,11891
227998,11891
20891,11891
149832,11891
79594,11891
54514,11891
65386,11891
63899,11891
20932,11891
77770,11891
63293,11891
41961,11891
37174,11891
150010,11891
142830,11891
63449,11891
30596,11892
364324,11892
39751,11892
75948,11893
81870,11894
81870,11895
91186,11895
248376,11895
272875,11895
233112,11895
262137,11895
220488,11895
81870,11896
29564,11897
16564,11898
85277,11898
16564,11899
121210,11899
28417,11899
84479,11899
324560,11899
16564,11900
14933,11901
77234,11901
73772,11901
14933,11902
81182,11902
1609,11902
14933,11903
351067,11903
247500,11904
247500,11905
70954,11906
45556,11906
21634,11907
44053,11908
27902,11909
54507,11910
59017,11910
239895,11910
105983,11911
366249,11911
51875,11912
73936,11913
59110,11913
73936,11914
26397,11915
57346,11915
130002,11915
124067,11915
293603,11915
140465,11915
26397,11916
26397,11917
26397,11918
57346,11918
130002,11918
124067,11918
140465,11918
26397,11919
168210,11920
121826,11920
111473,11920
345575,11920
168210,11921
327389,11921
62116,11922
57243,11923
204765,11923
304410,11923
77495,11924
55198,11925
22701,11925
38281,11925
71254,11926
70115,11926
282041,11926
32708,11927
45569,11928
45569,11929
45569,11930
17790,11931
3030,11931
29817,11931
40139,11931
13570,11931
116231,11932
52264,11933
51000,11933
233880,11933
52264,11934
72213,11935
25228,11936
214349,11937
4344,11937
75674,11938
106344,11938
136797,11938
38674,11939
59962,11940
77669,11941
38125,11941
83519,11941
48407,11941
124521,11941
32941,11941
51136,11941
46586,11941
26642,11942
196784,11943
196784,11944
53414,11945
53411,11945
43678,11945
53407,11945
53412,11945
53406,11945
30982,11945
342831,11945
68450,11946
61104,11946
294544,11946
369237,11946
142293,11946
68450,11947
79108,11948
212716,11948
53389,11948
266500,11948
336890,11948
64288,11949
74387,11950
53861,11950
118293,11950
342473,11950
267197,11951
178543,11952
80184,11953
73770,11953
274415,11953
352161,11953
101665,11953
48373,11954
48373,11955
20683,11956
77949,11957
97370,11957
252178,11957
76112,11957
225728,11957
343173,11957
180863,11957
77949,11958
192136,11958
304357,11958
246699,11958
354285,11958
41411,11959
41411,11960
41411,11961
41411,11962
37928,11963
63493,11964
63493,11965
14346,11966
14346,11967
64786,11968
285307,11968
59421,11969
59421,11970
81390,11971
28063,11972
67748,11973
306482,11973
61984,11974
61984,11975
274817,11975
61984,11976
52826,11977
45273,11978
45273,11979
36944,11980
273807,11981
251232,11981
244580,11981
316067,11981
114162,11981
369033,11981
273807,11982
79754,11983
64108,11984
18441,11984
99698,11985
99698,11986
145504,11987
229670,11988
139195,11988
56591,11989
84287,11989
209416,11989
376233,11989
56591,11990
44594,11990
206821,11990
56591,11991
44594,11991
57655,11991
56591,11992
80767,11993
75595,11993
248774,11993
318973,11993
342464,11993
338387,11993
89191,11994
57165,11995
205775,11995
57165,11996
100656,11997
51136,11997
46586,11997
26921,11997
26881,11998
26883,11998
19593,11998
23178,11998
10679,11999
10679,12000
103902,12000
41558,12000
28533,12001
58658,12001
104927,12001
74777,12002
74777,12003
70845,12004
84193,12004
94329,12005
180299,12005
94329,12006
153738,12006
190754,12006
121565,12006
180299,12006
174682,12006
159770,12006
282041,12006
199575,12006
171846,12006
254188,12006
241855,12006
270654,12006
283686,12006
254472,12006
289198,12006
334394,12006
323262,12006
410199,12006
376453,12006
401060,12006
425591,12006
414190,12006
297160,12006
378018,12006
22970,12007
178535,12008
51991,12009
14400,12009
51991,12010
122192,12010
330764,12010
356626,12010
415137,12010
51991,12011
50158,12011
57387,12011
59015,12011
51991,12012
51090,12012
51991,12013
51991,12014
28912,12015
29290,12015
28912,12016
28538,12016
37586,12017
37586,12018
256044,12019
37084,12020
85050,12021
118051,12021
44749,12021
85033,12022
178809,12022
248231,12022
167073,12022
208305,12022
312993,12022
417489,12022
85033,12023
252607,12023
112160,12023
91070,12024
167153,12024
91070,12025
167153,12025
14686,12026
48751,12026
56180,12027
92182,12028
76489,12029
87818,12029
62764,12030
82633,12030
205220,12030
263341,12030
62764,12031
50365,12032
36138,12032
73872,12033
85547,12033
56400,12033
89587,12033
82327,12034
136582,12034
204668,12034
51090,12034
253944,12034
286595,12034
82327,12035
62580,12035
87368,12035
82327,12036
62580,12036
111037,12037
77881,12038
60405,12039
60405,12040
63310,12041
63310,12042
63310,12043
63310,12044
269776,12044
86727,12045
84660,12046
255772,12047
295914,12047
48676,12047
84023,12047
75802,12048
333358,12048
75802,12049
45347,12050
288281,12050
37467,12051
72207,12052
85621,12053
54312,12053
85621,12054
136190,12054
50294,12054
74402,12055
28891,12056
70386,12057
168320,12057
70386,12058
77877,12059
82682,12059
48008,12060
107250,12060
84569,12061
84569,12062
43373,12063
73563,12064
89326,12064
39477,12064
73563,12065
72387,12066
245891,12066
324552,12066
341013,12066
106373,12067
28238,12068
28238,12069
122023,12069
281979,12069
430158,12069
64502,12069
91352,12070
57119,12071
57119,12072
148371,12073
66125,12074
38920,12074
25799,12075
84177,12076
324260,12076
89326,12077
92000,12078
77957,12079
82624,12080
82624,12081
84175,12081
82624,12082
50037,12083
79934,12084
267579,12084
79934,12085
73963,12086
111188,12087
288312,12087
255979,12087
37497,12088
231763,12089
193827,12089
163111,12089
195732,12089
196044,12089
191595,12089
144444,12089
22683,12090
21935,12090
22683,12091
132122,12092
94108,12092
149190,12092
66893,12092
362151,12093
155399,12093
78132,12093
97038,12094
167408,12095
140036,12096
290274,12096
293091,12096
86812,12097
84281,12097
137566,12097
31559,12098
27646,12099
16921,12099
31880,12099
27646,12100
16921,12100
31880,12100
27646,12101
59296,12101
16921,12101
31880,12101
77561,12102
364615,12102
75232,12102
77561,12103
122192,12103
342684,12103
93856,12104
78206,12105
63773,12106
114150,12106
254470,12106
401743,12106
63773,12107
83831,12107
111839,12108
111839,12109
26864,12110
94363,12111
94363,12112
35691,12113
92591,12114
46562,12114
333344,12114
86555,12115
48392,12116
48392,12117
155953,12118
148357,12118
106020,12119
50647,12120
83666,12121
72477,12122
72477,12123
79382,12124
274817,12124
79382,12125
150213,12125
50601,12126
50601,12127
50601,12128
45244,12129
188761,12129
44473,12130
37000,12131
109379,12132
64836,12133
64836,12134
64836,12135
64836,12136
64836,12137
85435,12138
118957,12138
85435,12139
49014,12140
315868,12140
49014,12141
68472,12142
201703,12143
300532,12143
71326,12144
68818,12145
127864,12145
227707,12145
58760,12145
251321,12145
321497,12145
362180,12145
411221,12145
399612,12145
68818,12146
367613,12146
68818,12147
68818,12148
127864,12148
227707,12148
68818,12149
68818,12150
68818,12151
107587,12151
68818,12152
68818,12153
84355,12154
3483,12154
404567,12154
48210,12155
55215,12156
55215,12157
