id_peli,id_pais
76609,4
8941,4
288101,4
160,4
11540,4
37653,4
84636,4
96648,4
38414,4
19099,4
83186,4
46280,4
13471,4
29722,4
70410,4
14419,4
35818,4
98232,4
61658,4
31551,4
47953,4
72678,4
57307,4
35436,4
151826,4
469172,4
4171,4
103740,4
102000,4
134673,4
85543,4
68178,4
53861,4
85872,4
44450,4
51071,4
127864,4
93858,4
58244,4
70793,4
110398,4
85545,4
56508,4
90228,4
143796,4
138906,4
136403,4
51853,4
150117,4
122081,4
121875,4
109416,4
111667,4
68727,4
133698,4
85449,4
25290,4
126250,4
65646,4
102001,4
53197,4
112823,4
27699,4
82501,4
104871,4
39386,4
156236,4
133082,4
83900,4
77987,4
84038,4
152780,4
128873,4
75656,4
74513,4
63212,4
101998,4
143567,4
50158,4
121873,4
158015,4
104739,4
103620,4
141955,4
121936,4
109099,4
112198,4
146216,4
120393,4
284231,4
66753,4
79850,4
173938,4
125164,4
31354,4
121831,4
121791,4
115348,4
65958,4
184020,4
130055,4
91690,4
51166,4
66148,4
129432,4
17886,4
168496,4
32389,4
111190,4
37845,4
84338,4
135812,4
118293,4
126321,4
112205,4
129734,4
103689,4
81857,4
157820,4
139725,4
152584,4
122089,4
21381,4
161073,4
128089,4
49162,4
53776,4
139651,4
55370,4
18167,4
81538,4
137193,4
56949,4
4519,4
15709,4
66538,4
187022,4
16242,4
14297,4
52045,4
28592,4
123362,4
4146,4
21776,4
209274,4
153820,4
58258,4
239747,4
64534,4
200713,4
110919,4
201749,4
86829,4
209282,4
58043,4
184314,4
47794,4
8985,4
176389,4
38792,4
45130,4
29130,4
29565,4
29128,4
29129,4
25866,4
110415,4
158990,4
86331,4
118778,4
174358,4
69406,4
152603,4
191714,4
245775,4
53389,4
8434,4
118289,4
190880,4
27093,4
206408,4
113594,4
6418,4
91052,4
221667,4
51259,4
102207,4
91380,4
101352,4
59145,4
37351,4
33998,4
61663,4
174671,4
136727,4
24475,4
126319,4
72465,4
69746,4
104086,4
173185,4
186992,4
184352,4
136437,4
21435,4
157841,4
19400,4
47831,4
60025,4
150093,4
136582,4
249397,4
2594,4
24685,4
49729,4
219318,4
172890,4
103717,4
146490,4
246320,4
197082,4
84362,4
157834,4
83727,4
146375,4
32547,4
71055,4
17684,4
212721,4
103875,4
22504,4
182246,4
86814,4
77458,4
248507,4
204765,4
183836,4
179146,4
192102,4
111481,4
225574,4
49001,4
21788,4
136797,4
38049,4
68827,4
68713,4
209355,4
157690,4
186971,4
85620,4
248390,4
168399,4
180420,4
204668,4
214418,4
203715,4
110381,4
38080,4
56415,4
42216,4
70993,4
99119,4
253239,4
31329,4
125395,4
14408,4
42802,4
186997,4
190955,4
252607,4
170689,4
64349,4
244509,4
179538,4
209350,4
199341,4
254473,4
242310,4
44269,4
225564,4
195841,4
191720,4
110958,4
240832,4
215407,4
4269,4
49634,4
267795,4
192149,4
137698,4
209249,4
42200,4
262391,4
62876,4
54544,4
234154,4
140870,4
93057,4
157851,4
15942,4
227700,4
126676,4
38195,4
112160,4
87368,4
213342,4
140825,4
176403,4
186988,4
127091,4
49104,4
108574,4
44588,4
238636,4
208284,4
262958,4
138103,4
150897,4
44527,4
60106,4
82120,4
199977,4
57331,4
438144,4
44155,4
61991,4
265169,4
94196,4
64934,4
18628,4
47517,4
48347,4
74767,4
69225,4
56268,4
36138,4
85547,4
162532,4
221902,4
285692,4
47860,4
204922,4
282296,4
32891,4
264656,4
103701,4
116352,4
69559,4
157825,4
116351,4
64835,4
219054,4
69328,4
209440,4
123742,4
267480,4
126141,4
151368,4
118257,4
204436,4
293271,4
282376,4
244268,4
15377,4
35847,4
256,4
215211,4
47455,4
204762,4
47454,4
76207,4
274127,4
149087,4
234862,4
83228,4
141950,4
123366,4
103686,4
42757,4
15460,4
158426,4
26298,4
61415,4
65612,4
57563,4
185567,4
41842,4
101330,4
25353,4
28768,4
262551,4
270403,4
186161,4
56178,4
78399,4
256913,4
15741,4
43768,4
190870,4
204768,4
201759,4
202215,4
283726,4
289153,4
295087,4
18940,4
45127,4
250833,4
110416,4
155890,4
159121,4
55317,4
66129,4
45368,4
214081,4
129966,4
198130,4
21861,4
170522,4
17925,4
237796,4
58058,4
134355,4
254582,4
25518,4
75364,4
173912,4
75491,4
40192,4
35856,4
82966,4
41272,4
99879,4
246860,4
57387,4
4683,4
18450,4
96132,4
98273,4
106685,4
67753,4
277368,4
110323,4
51090,4
52622,4
79376,4
43281,4
201018,4
64666,4
96921,4
266031,4
28532,4
48854,4
266040,4
135832,4
54165,4
303542,4
17825,4
265297,4
260346,4
66969,4
92251,4
66965,4
8767,4
774,4
51213,4
55316,4
44522,4
31270,4
33336,4
43900,4
84875,4
67756,4
65611,4
5139,4
114982,4
12115,4
79631,4
262454,4
105576,4
58309,4
3686,4
241982,4
122192,4
36835,4
54164,4
65496,4
86059,4
67659,4
85429,4
4529,4
60543,4
270343,4
107073,4
12427,4
72032,4
216457,4
66963,4
76829,4
85870,4
231474,4
49060,4
80633,4
194880,4
66968,4
15587,4
78537,4
137859,4
37779,4
31340,4
61263,4
128779,4
65482,4
38165,4
200863,4
98223,4
66967,4
51548,4
61852,4
63691,4
122083,4
47437,4
61237,4
215924,4
166883,4
82185,4
44342,4
52216,4
56499,4
253686,4
64850,4
74192,4
72917,4
76198,4
71623,4
13734,4
269714,4
20220,4
77280,4
157787,4
33489,4
67443,4
269070,4
26504,4
92257,4
64442,4
152113,4
123235,4
94904,4
193650,4
133764,4
35927,4
214251,4
266034,4
72985,4
128120,4
214069,4
25251,4
40417,4
317384,4
257534,4
199661,4
1871,4
1870,4
1875,4
251321,4
266082,4
188765,4
68864,4
3480,4
5063,4
3423,4
54880,4
71134,4
110390,4
86391,4
126376,4
56405,4
72480,4
73984,4
266030,4
255913,4
199198,4
83782,4
91901,4
76821,4
47718,4
82817,4
270899,4
63432,4
83122,4
75224,4
119193,4
56511,4
56516,4
56512,4
56515,4
63026,4
102533,4
169343,4
64423,4
43486,4
140383,4
98969,4
66966,4
103613,4
134463,4
63775,4
209840,4
8014,4
186729,4
320003,4
320001,4
320004,4
311301,4
265228,4
254772,4
120122,4
318040,4
15468,4
88309,4
74822,4
5602,4
122229,4
183962,4
91571,4
3004,4
118150,4
287391,4
38421,4
142979,4
65718,4
74809,4
60430,4
326591,4
78193,4
21775,4
19106,4
18896,4
86647,4
50425,4
287509,4
42590,4
126331,4
162821,4
4274,4
37455,4
186970,4
31355,4
179150,4
2993,4
121493,4
246127,4
76532,4
59596,4
38399,4
54064,4
69517,4
309302,4
79683,4
165586,4
197950,4
260912,4
223954,4
59050,4
2963,4
197936,4
84176,4
125344,4
139334,4
38681,4
106922,4
137370,4
330275,4
142528,4
135281,4
263281,4
110965,4
67654,4
47432,4
101904,4
271674,4
39385,4
40180,4
271724,4
266396,4
38198,4
255343,4
284013,4
266537,4
74119,4
187252,4
45777,4
79572,4
51450,4
50166,4
71191,4
15713,4
78313,4
51880,4
15469,4
259843,4
263109,4
57308,4
40817,4
268523,4
159479,4
269148,4
158455,4
284189,4
31344,4
30643,4
283708,4
320299,4
267623,4
283707,4
269776,4
185843,4
91683,4
270400,4
289720,4
246654,4
45873,4
248611,4
250349,4
261860,4
100830,4
44706,4
332340,4
39412,4
40978,4
146047,4
61108,4
28574,4
214093,4
2192,4
229134,4
28678,4
94809,4
105079,4
304410,4
160768,4
111173,4
49785,4
240607,4
62363,4
66082,4
31789,4
78478,4
254320,4
33382,4
61041,4
190853,4
104106,4
170033,4
46567,4
63717,4
58859,4
64100,4
310593,4
314555,4
2197,4
19095,4
159967,4
223932,4
2462,4
171769,4
108535,4
58404,4
59336,4
62036,4
270919,4
222297,4
39978,4
175606,4
63774,4
51912,4
340961,4
54166,4
11048,4
220731,4
85739,4
240581,4
223946,4
14406,4
44937,4
25168,4
30974,4
13733,4
83388,4
58545,4
282502,4
32338,4
61594,4
82827,4
74080,4
221717,4
48955,4
5839,4
68053,4
46343,4
225728,4
202980,4
61901,4
52474,4
37633,4
46983,4
162320,4
44461,4
128209,4
13748,4
214210,4
43000,4
3026,4
303483,4
49398,4
285549,4
272435,4
290556,4
92424,4
74666,4
8932,4
75981,4
179641,4
29562,4
195912,4
57327,4
63319,4
139374,4
58487,4
49701,4
45948,4
49711,4
46769,4
346490,4
198466,4
81787,4
53914,4
53648,4
3935,4
63176,4
99095,4
61823,4
67378,4
15638,4
57709,4
70669,4
143547,4
273169,4
154980,4
127856,4
57311,4
139504,4
60650,4
49850,4
197089,4
15681,4
58060,4
45939,4
239417,4
64943,4
2166,4
133469,4
39535,4
116997,4
34334,4
315575,4
182560,4
78210,4
61638,4
77939,4
55853,4
65040,4
77673,4
336804,4
337677,4
101183,4
59582,4
314405,4
4580,4
71002,4
189019,4
292795,4
342878,4
80015,4
207649,4
204709,4
318781,4
214348,4
61765,4
298614,4
59507,4
28417,4
283701,4
253944,4
338676,4
104242,4
165108,4
102292,4
292431,4
267804,4
79000,4
15126,4
108048,4
88013,4
143634,4
85221,4
127391,4
49273,4
257932,4
60813,4
19654,4
117550,4
253687,4
8930,4
319340,4
292387,4
52761,4
64383,4
118553,4
76871,4
336203,4
270463,4
42949,4
66568,4
72639,4
12598,4
63046,4
253155,4
290316,4
58858,4
83052,4
209921,4
336664,4
191718,4
301351,4
284290,4
273153,4
128939,4
276907,4
93840,4
78572,4
252773,4
266061,4
287948,4
218974,4
96701,4
86868,4
31359,4
269961,4
319341,4
82939,4
46025,4
139156,4
68023,4
84584,4
46436,4
98027,4
274483,4
253450,4
104973,4
322125,4
330764,4
90094,4
344120,4
300839,4
243473,4
18303,4
42427,4
14169,4
271736,4
286789,4
178755,4
20361,4
295314,4
330298,4
104274,4
338273,4
336660,4
337115,4
72898,4
280668,4
127367,4
45722,4
328930,4
288587,4
117493,4
46581,4
314385,4
116377,4
309809,4
314402,4
250230,4
47211,4
340488,4
138752,4
323661,4
324807,4
48426,4
359364,4
121869,4
310568,4
319994,4
236873,4
141581,4
85285,4
4196,4
58658,4
225719,4
4955,4
315872,4
73455,4
68821,4
159474,4
198311,4
63071,4
63229,4
72279,4
194485,4
82368,4
193732,4
136294,4
78115,4
325848,4
136572,4
299715,4
203226,4
360638,4
329819,4
268212,4
49697,4
206,4
329829,4
329712,4
200645,4
334924,4
319993,4
72664,4
356161,4
336811,4
258656,4
284841,4
1899,4
56623,4
257253,4
285387,4
88266,4
117567,4
238781,4
352157,4
30552,4
280957,4
157174,4
135385,4
74945,4
36880,4
45233,4
83223,4
40084,4
139609,4
198820,4
79921,4
271331,4
297023,4
33627,4
62871,4
65592,4
43409,4
367006,4
31396,4
364137,4
4728,4
11913,4
4727,4
10516,4
324325,4
329868,4
57310,4
121464,4
155956,4
157827,4
70449,4
36324,4
19548,4
200823,4
59959,4
11530,4
60175,4
24260,4
53179,4
58833,4
52557,4
39850,4
33624,4
257200,4
214099,4
329724,4
4228,4
59349,4
76793,4
50213,4
19100,4
10939,4
169020,4
167364,4
40055,4
59455,4
358881,4
227262,4
13732,4
336806,4
70747,4
318373,4
119482,4
68865,4
255533,4
348060,4
63880,4
315946,4
70690,4
24971,4
307103,4
326874,4
358980,4
315868,4
61535,4
256375,4
79435,4
152539,4
289174,4
215740,4
331836,4
327016,4
366548,4
338438,4
74082,4
247777,4
48009,4
160564,4
299511,4
291146,4
163706,4
258435,4
214215,4
220916,4
270646,4
359746,4
359204,4
13739,4
343702,4
43020,4
113936,4
166888,4
254736,4
91067,4
73919,4
352200,4
366566,4
281291,4
76202,4
17486,4
280437,4
111480,4
44478,4
105991,4
122198,4
60181,4
196398,4
258384,4
272548,4
61662,4
31343,4
150049,4
13713,4
38883,4
80970,4
371492,4
71445,4
153444,4
84248,4
42690,4
115162,4
5067,4
76777,4
76775,4
147360,4
4709,4
68754,4
169479,4
47612,4
92413,4
334878,4
56589,4
187633,4
211139,4
95838,4
3692,4
43036,4
63318,4
65795,4
329805,4
83617,4
336807,4
156220,4
117316,4
281968,4
334918,4
345775,4
340357,4
1998,4
63766,4
35025,4
336663,4
76200,4
258363,4
56418,4
209251,4
286595,4
377853,4
37839,4
381353,4
329809,4
336199,4
315865,4
352025,4
329682,4
330348,4
342281,4
341392,4
57144,4
139820,4
65707,4
182219,4
65719,4
118635,4
149094,4
64225,4
78547,4
129933,4
4747,4
64404,4
84023,4
66541,4
65504,4
85904,4
33297,4
100086,4
49695,4
7274,4
265793,4
105760,4
64944,4
70794,4
98642,4
47900,4
171213,4
104354,4
107852,4
106538,4
78563,4
51205,4
17582,4
162458,4
96419,4
78282,4
85087,4
90034,4
337104,4
36296,4
70967,4
105033,4
66537,4
383255,4
123979,4
199283,4
88395,4
76350,4
40522,4
196907,4
52073,4
284620,4
76099,4
82409,4
67509,4
354388,4
78377,4
347184,4
227481,4
105572,4
64935,4
286512,4
78539,4
180555,4
332880,4
107767,4
4443,4
70119,4
21070,4
280840,4
153541,4
105915,4
27730,4
65885,4
169877,4
28642,4
126879,4
96935,4
334312,4
118145,4
78071,4
85834,4
105304,4
64437,4
296449,4
383809,4
330697,4
301365,4
330770,4
159281,4
64407,4
98302,4
347752,4
336652,4
214775,4
104338,4
92927,4
206289,4
12422,4
377799,4
329815,4
58559,4
239103,4
48613,4
296360,4
44256,4
186991,4
109261,4
78476,4
267579,4
75733,4
142023,4
195030,4
370755,4
121983,4
374465,4
348025,4
322240,4
205588,4
333669,4
168055,4
156326,4
26691,4
305455,4
104239,4
9547,4
65887,4
271919,4
12266,4
120268,4
35026,4
241004,4
46521,4
176915,4
206796,4
64834,4
35114,4
63665,4
80470,4
18906,4
83788,4
82098,4
97844,4
124013,4
45537,4
66540,4
37454,4
132144,4
270010,4
132148,4
132150,4
168421,4
63876,4
102337,4
73680,4
197849,4
208198,4
164777,4
129564,4
351454,4
112633,4
56424,4
12443,4
374473,4
5654,4
57992,4
66897,4
374458,4
169448,4
3698,4
58419,4
40258,4
298459,4
330294,4
375356,4
75198,4
366564,4
300210,4
327040,4
63398,4
4948,4
55424,4
175331,4
50125,4
24921,4
70461,4
316727,4
369776,4
55035,4
53010,4
27123,4
319352,4
196324,4
337703,4
376233,4
364051,4
373479,4
359641,4
119637,4
62675,4
118014,4
371865,4
377287,4
338189,4
378813,4
366514,4
63989,4
4279,4
351809,4
237799,4
40585,4
260646,4
76348,4
159942,4
358430,4
79106,4
108432,4
383869,4
393184,4
266036,4
47034,4
368940,4
334304,4
62009,4
351339,4
309886,4
394632,4
337674,4
64133,4
17376,4
396269,4
31111,4
402042,4
278924,4
374471,4
404117,4
71559,4
82405,4
330982,4
381356,4
404141,4
336220,4
381255,4
95610,4
292948,4
380879,4
267590,4
378503,4
383064,4
134908,4
375950,4
40627,4
20072,4
333367,4
63186,4
395985,4
314404,4
22240,4
22623,4
64386,4
245692,4
377273,4
218993,4
401294,4
18825,4
393729,4
412660,4
304030,4
308704,4
138730,4
24007,4
377151,4
329718,4
394412,4
393857,4
383914,4
376166,4
340677,4
382892,4
374464,4
382511,4
374452,4
392812,4
98277,4
197772,4
1609,4
325385,4
68972,4
286313,4
62722,4
393559,4
135286,4
48508,4
160821,4
117592,4
169091,4
241639,4
396899,4
129277,4
359373,4
86822,4
377154,4
375315,4
43776,4
324560,4
377276,4
99896,4
359805,4
336216,4
48601,4
402536,4
336380,4
189225,4
63681,4
393407,4
277296,4
358725,4
392142,4
393764,4
134705,4
408267,4
329981,4
332794,4
181456,4
395763,4
383807,4
128104,4
87561,4
84672,4
340616,4
376866,4
201365,4
309929,4
376290,4
78174,4
412698,4
60254,4
389044,4
393731,4
29333,4
411019,4
160372,4
377275,4
380731,4
334522,4
294463,4
121856,4
430514,4
369594,4
122134,4
190553,4
129865,4
59935,4
48918,4
352342,4
342473,4
356324,4
340481,4
382501,4
12911,4
377263,4
382598,4
413837,4
384727,4
289171,4
17417,4
63996,4
393519,4
378485,4
380622,4
362180,4
114145,4
154339,4
369778,4
18955,4
72822,4
412203,4
398818,4
173897,4
45515,4
58928,4
396920,4
380623,4
382595,4
426830,4
54865,4
408509,4
366104,4
312137,4
39315,4
343304,4
83221,4
363007,4
211086,4
320318,4
359245,4
52628,4
29457,4
182937,4
128149,4
334307,4
117479,4
429191,4
436339,4
429732,4
36140,4
415032,4
356381,4
190824,4
378446,4
382597,4
68503,4
361475,4
384581,4
441043,4
427413,4
351097,4
340676,4
4369,4
75944,4
56947,4
399173,4
105843,4
382591,4
346758,4
334521,4
56002,4
272075,4
2459,4
133485,4
413778,4
56263,4
398929,4
431937,4
342684,4
334299,4
78363,4
21778,4
3427,4
422566,4
413927,4
436340,4
4182,4
382509,4
392124,4
92180,4
420714,4
1631,4
64584,4
375898,4
412766,4
340053,4
382518,4
54471,4
377274,4
115108,4
25771,4
371859,4
54514,4
61672,4
144726,4
79234,4
399612,4
401698,4
371465,4
395452,4
429174,4
391663,4
14555,4
11396,4
152989,4
10572,4
429070,4
398920,4
203665,4
51000,4
40194,4
51191,4
415132,4
384371,4
380438,4
56759,4
26920,4
64805,4
18457,4
439154,4
402907,4
159810,4
14650,4
28445,4
39402,4
42576,4
28820,4
392788,4
22502,4
40420,4
391709,4
13741,4
187672,4
57382,4
77460,4
11842,4
339964,4
49168,4
54000,4
260312,4
372355,4
352202,4
330333,4
16455,4
382589,4
195796,4
12816,4
14644,4
95197,4
78475,4
78534,4
74580,4
48584,4
155887,4
67451,4
52849,4
377278,4
11512,4
392794,4
391700,4
104460,4
104462,4
406990,4
104466,4
104469,4
104474,4
104476,4
104480,4
104694,4
374720,4
127097,4
190683,4
195954,4
119984,4
16465,4
127094,4
127098,4
32673,4
147746,4
137757,4
150396,4
142026,4
232943,4
196508,4
194040,4
326228,4
194039,4
10260,4
56544,4
11912,4
49559,4
461615,4
408543,4
123229,4
233880,4
17630,4
455968,4
408024,4
453354,4
36179,4
446345,4
37991,4
257698,4
436352,4
398924,4
394260,4
412204,4
351192,4
130015,4
404733,4
104696,4
104697,4
114146,4
51871,4
11193,4
393945,4
40544,4
53456,4
51212,4
51195,4
79728,4
10524,4
21893,4
27208,4
59914,4
67431,4
428495,4
375798,4
63320,4
7014,4
82029,4
103344,4
275272,4
68637,4
423453,4
280640,4
104700,4
104702,4
49295,4
277839,4
58133,4
190817,4
401408,4
104704,4
430365,4
395767,4
248705,4
200066,4
273279,4
282308,4
127762,4
49279,4
44333,4
49277,4
49271,4
44324,4
122036,4
49280,4
106807,4
1408,5
16420,5
37975,5
649,5
10954,5
10452,5
1689,5
9350,5
9300,5
41878,5
51980,5
23637,5
25403,5
124304,5
51242,5
44281,5
38884,5
12652,5
10363,5
8072,5
21588,5
41225,5
14553,5
31417,5
22733,5
9305,5
61461,5
11216,5
38251,5
429,5
335,5
175,5
311,5
9322,5
422,5
16235,5
25944,5
13549,5
28198,5
199512,5
65889,5
266,5
12238,5
9558,5
746,5
242,5
907,5
26648,5
115872,5
19381,5
37550,5
24016,5
637,5
19426,5
27104,5
10368,5
192,5
8129,5
10722,5
44297,5
24858,5
14283,5
10376,5
126996,5
9453,5
5622,5
8416,5
20123,5
391,5
5156,5
5486,5
42739,5
12524,5
21193,5
22650,5
31624,5
48211,5
452,5
5483,5
499,5
24920,5
10102,5
6003,5
938,5
9040,5
47439,5
28050,5
1052,5
28043,5
170767,5
16,5
19204,5
10867,5
47595,5
849,5
11163,5
11936,5
37691,5
115810,5
41050,5
24382,5
28794,5
34689,5
4789,5
65632,5
11906,5
78248,5
14506,5
38560,5
552,5
27431,5
11684,5
1933,5
48834,5
9028,5
20115,5
55372,5
570,5
58098,5
35284,5
11447,5
19562,5
931,5
29039,5
40364,5
21380,5
20465,5
7219,5
8690,5
24919,5
11333,5
12149,5
307,5
35337,5
32037,5
5425,5
27834,5
7216,5
15813,5
43445,5
5155,5
43772,5
3640,5
28319,5
26165,5
1958,5
23550,5
38866,5
77079,5
40815,5
12779,5
31278,5
11340,5
8691,5
6399,5
47886,5
31646,5
28988,5
13386,5
69014,5
23990,5
29743,5
3131,5
25848,5
28679,5
20813,5
125945,5
8286,5
30875,5
42130,5
42131,5
30874,5
29702,5
48561,5
38219,5
2525,5
57447,5
1675,5
203252,5
11516,5
26866,5
12544,5
43361,5
29514,5
47715,5
2527,5
30529,5
12800,5
15486,5
35265,5
54580,5
12530,5
12491,5
33954,5
24192,5
833,5
6466,5
4593,5
41806,5
6619,5
38874,5
74585,5
10934,5
12531,5
29161,5
39916,5
11657,5
47095,5
1643,5
5336,5
19120,5
4024,5
40423,5
7857,5
33517,5
20126,5
17685,5
2289,5
427,5
405,5
1278,5
47802,5
22561,5
553,5
25300,5
2587,5
65332,5
10435,5
204,5
2786,5
2817,5
1394,5
11659,5
33157,5
876,5
336,5
27636,5
33357,5
29454,5
5481,5
5485,5
17921,5
39434,5
1786,5
43011,5
439,5
5165,5
19128,5
56167,5
42658,5
26451,5
44691,5
30876,5
45793,5
58925,5
55848,5
62395,5
41925,5
1040,5
17238,5
31522,5
47796,5
42801,5
53198,5
52936,5
12548,5
8689,5
47959,5
1966,5
43469,5
41464,5
45213,5
24188,5
21135,5
52705,5
25253,5
17295,5
4191,5
10227,5
36446,5
49397,5
9394,5
11378,5
760,5
9474,5
25627,5
5558,5
3043,5
3870,5
30636,5
29173,5
42021,5
47795,5
71642,5
12776,5
47714,5
14135,5
19223,5
17629,5
844,5
10955,5
37266,5
36353,5
5552,5
36730,5
38970,5
60672,5
29987,5
95536,5
49681,5
1913,5
1404,5
55309,5
205,5
28055,5
11162,5
42420,5
39472,5
10630,5
58097,5
23832,5
8422,5
11373,5
49696,5
613,5
29259,5
27430,5
16638,5
8016,5
54380,5
36815,5
27030,5
11399,5
42617,5
42691,5
24182,5
74948,5
26638,5
41115,5
45267,5
43379,5
11799,5
44658,5
43271,5
11628,5
19413,5
56946,5
20271,5
2994,5
9534,5
38046,5
18503,5
20914,5
34308,5
73376,5
43100,5
38516,5
31542,5
42741,5
445,5
44413,5
61044,5
257,5
56518,5
56798,5
16729,5
10915,5
5335,5
20128,5
1951,5
32117,5
5620,5
41764,5
46591,5
20345,5
15184,5
48121,5
56373,5
42269,5
1651,5
33061,5
14086,5
4173,5
49781,5
46828,5
49361,5
31289,5
55368,5
44126,5
28673,5
10770,5
15383,5
47850,5
24164,5
1986,5
42501,5
11689,5
1165,5
41937,5
1116,5
43231,5
10846,5
300,5
42236,5
43071,5
24553,5
36557,5
33583,5
11578,5
11972,5
37952,5
12547,5
1248,5
5206,5
34866,5
40394,5
27523,5
94393,5
24653,5
1993,5
5691,5
14375,5
42595,5
22311,5
35838,5
55823,5
22049,5
2748,5
1721,5
2701,5
28049,5
9703,5
14229,5
6609,5
48169,5
6916,5
31058,5
24170,5
27419,5
14753,5
29362,5
19026,5
17460,5
4946,5
64942,5
48737,5
30535,5
81522,5
7992,5
21043,5
8461,5
11534,5
7797,5
14324,5
41648,5
4857,5
9789,5
66180,5
31742,5
2002,5
12568,5
43389,5
15206,5
41264,5
12412,5
8882,5
11874,5
71206,5
8905,5
3520,5
43372,5
36573,5
13635,5
50318,5
41054,5
8832,5
22705,5
10000,5
24365,5
11160,5
13448,5
92312,5
534,5
30239,5
8429,5
40022,5
17609,5
45560,5
49767,5
43195,5
18696,5
3478,5
62547,5
66949,5
11928,5
18568,5
8899,5
45458,5
58450,5
37903,5
72083,5
42225,5
46768,5
28051,5
54563,5
38670,5
54154,5
42788,5
37767,5
95600,5
56800,5
92432,5
14704,5
10197,5
49687,5
57251,5
21575,5
104320,5
58589,5
46335,5
22274,5
25205,5
17606,5
2395,5
5153,5
8898,5
67736,5
28925,5
30903,5
15483,5
32688,5
69872,5
48688,5
41110,5
72272,5
126421,5
44513,5
14257,5
5424,5
25846,5
1785,5
18897,5
1787,5
108705,5
40819,5
34647,5
91487,5
17631,5
55971,5
3476,5
9503,5
37842,5
29159,5
79043,5
8886,5
45884,5
34145,5
18178,5
19597,5
50656,5
47792,5
46979,5
61755,5
48303,5
15036,5
36940,5
52998,5
87415,5
54523,5
37710,5
12823,5
56693,5
62789,5
56142,5
80701,5
46829,5
39988,5
4266,5
48203,5
53156,5
61943,5
6474,5
61212,5
63892,5
8951,5
32319,5
12811,5
39993,5
42411,5
51092,5
48171,5
30901,5
57424,5
13461,5
44898,5
48415,5
44159,5
120972,5
38944,5
188505,5
63831,5
47489,5
11226,5
42571,5
34184,5
56231,5
62382,5
18928,5
42150,5
59065,5
41593,5
57965,5
98060,5
42463,5
57389,5
51735,5
19178,5
46920,5
36956,5
47855,5
29496,5
31398,5
40794,5
17974,5
100794,5
117478,5
61667,5
55785,5
65317,5
49974,5
52837,5
27439,5
63025,5
85365,5
79094,5
23807,5
113105,5
53487,5
92751,5
58511,5
56122,5
72494,5
22396,5
4790,5
72875,5
24185,5
43444,5
101173,5
45138,5
48153,5
63230,5
66436,5
90770,5
70387,5
59045,5
15086,5
77076,5
45595,5
28063,5
42147,5
42998,5
28912,5
73872,5
109979,5
82624,5
132122,5
61296,5
49014,5
48210,5
86467,5
81836,5
34494,5
93676,5
103747,5
56909,5
58383,5
77068,5
86785,5
94108,5
77461,5
117408,5
20069,5
42399,5
5422,5
40075,5
149190,5
99770,5
66893,5
13678,5
328712,5
80440,5
96821,5
11540,5
39987,5
115400,5
48490,5
44450,5
59912,5
53399,5
102524,5
171337,5
126250,5
82662,5
48254,5
104871,5
149101,5
152780,5
128873,5
109455,5
233805,5
152742,5
66753,5
179144,5
11144,5
58218,5
124091,5
24631,5
30689,5
51166,5
135812,5
219674,5
27232,5
55370,5
28592,5
42870,5
121642,5
30877,5
49152,5
8985,5
38792,5
25866,5
82362,5
42892,5
40342,5
11367,5
11039,5
46445,5
100812,5
35718,5
39516,5
8434,5
91380,5
11188,5
24475,5
12758,5
40352,5
33801,5
37316,5
79194,5
85620,5
31214,5
42216,5
119360,5
213386,5
42733,5
49158,5
30648,5
49634,5
5421,5
42200,5
62876,5
244088,5
110823,5
140825,5
80653,5
186988,5
127091,5
86640,5
53482,5
46853,5
34469,5
42676,5
221902,5
285692,5
171061,5
54561,5
64835,5
58509,5
22758,5
28690,5
91878,5
56386,5
107928,5
75710,5
8063,5
215211,5
76207,5
216156,5
52989,5
11813,5
70512,5
88486,5
143451,5
30449,5
90816,5
40383,5
41608,5
184992,5
11616,5
23076,5
99261,5
46570,5
89652,5
42438,5
55689,5
104866,5
3541,5
74417,5
58702,5
42499,5
56971,5
106970,5
42441,5
38366,5
105398,5
28844,5
145677,5
48935,5
101231,5
84425,5
74071,5
40130,5
112054,5
18450,5
93142,5
96132,5
29482,5
102949,5
105078,5
98273,5
63260,5
56431,5
103678,5
83007,5
137347,5
61925,5
52914,5
255906,5
50758,5
52913,5
52238,5
165159,5
62715,5
127760,5
46001,5
58083,5
52113,5
11613,5
24179,5
129062,5
168408,5
11612,5
40474,5
159211,5
16825,5
129579,5
121342,5
58080,5
105860,5
75754,5
80067,5
19946,5
39973,5
27905,5
67219,5
43548,5
64666,5
82341,5
67221,5
275239,5
48805,5
28532,5
50392,5
303542,5
265297,5
92251,5
66965,5
37775,5
37768,5
37777,5
59040,5
23273,5
62491,5
56825,5
60014,5
56551,5
58189,5
56804,5
58081,5
42674,5
44933,5
22728,5
43544,5
38327,5
20414,5
36298,5
93855,5
255456,5
267872,5
55316,5
44522,5
31270,5
78358,5
52916,5
48193,5
260872,5
292133,5
47605,5
29352,5
96106,5
105083,5
211179,5
185078,5
3686,5
135260,5
122192,5
11496,5
54164,5
7085,5
28468,5
67659,5
60543,5
28321,5
61462,5
89651,5
74379,5
65320,5
55685,5
72032,5
47536,5
76829,5
30861,5
45247,5
73832,5
77632,5
149043,5
75562,5
90720,5
137859,5
46158,5
74215,5
38165,5
200863,5
98223,5
66967,5
51800,5
61950,5
187263,5
188357,5
70422,5
11719,5
