id_prod,productora
22692,Goodnight Film
22693,Morein Group
22694,BBO Star
22695,Memory
22696,Reencuentro Films
22697,Greenlight Productions
22698,Eficine
22699,Heard Well
22700,Marza animation planet
22701,Crackle
22702,Selig Polyscope Company
22703,Nickelodeon Productions
22704,GENCO
22705,MAPPA
22706,Artédis
22707,Idea Factory
22708,Altimeter Films
22709,picrow
22710,"Panstwowa Wyzsza Szkola Filmowa, Telewizyjna i Teatralna (PWSFTviT)"
22711,Black María
22712,Amondo Films
22713,Terminal
22714,Cleopatra
22715,GPeeS
22716,Faliro House Productions S.A.
22717,235 Films
22718,Footage Films
22719,Rosafrey SRL
22720,Susy Suranyi y Asociados
22721,Cyclops
22722,Kurata Film Company
22723,The Other Side Films
22724,Flatland Productions
22725,Project X
22726,The Pacific Arts
22727,The Amazing Film Company
22728,Thunder Road Incorporated
22729,Кіностудія ім. Довженко
22730,"Century Motion Picture & Dist. Co., Ltd."
22731,Cal Cine
22732,Dobil Productions
22733,Field Productions
22734,Bright Ideas Pictures
22735,Nightcall Productions
22736,KuroKitsu
22737,Vixens
22738,Firm Studio
22739,Benzene Music
22740,Andy Sidaris Company
22741,Kablamo!
22742,Windmill Film
22743,Thud Rumble!
22744,Studio Dim
22745,Perfo Production
22746,Outpost Entertainment
22747,Filmadora Panamericana
22748,Farallon Films
22749,Creative Associates Limited (CAL)
22750,Tiger Television Productions
22751,MT2 Productions
22752,Selkirk Films
22753,Bear Island Films (U.K.) Limited
22754,Lucid
22755,Criterion Films
22756,Compagnie des Phares et Balises
22757,Land Niederösterreich
22758,Pipeline Entertainment
22759,Red Giant Media
22760,Yeni Stüdyo
22761,Akün Film
22762,Level Path Productions
22763,Whitlow Films
22764,"Yellow, Black & White"
22765,VVP-Alyans
22766,TPS Company
22767,Harbin
22768,WSB
22769,Shadow Studios
22770,National Cinema Centre of Armenia
22771,Coote Hayes Productions
22772,SRA Productions
22773,Producer Capital Fund
22774,Code 39 Films
22775,CBS Fox Video
22776,Santa Monica Holdings
22777,Delta Films
22778,Ankor-Studio
22779,Kinofirma
22780,WeiT Media
22781,Art Pictures Vision
22782,Paradise
22783,Wild Style
22784,Acrolight Pictures
22785,Poppy Productions
22786,Film Master
22787,Top Line Production
22788,Catalyst Global Media
22789,Twickenham Studios
22790,GFM films
22791,Atomic Arts
22792,SquareOne Entertainment
22793,Stratton Film Production Ltd
22794,Ritm
22795,House on Fire
22796,ARK-Film
22797,Metropolitan Films International
22798,Digital Forces
22799,Park Cinema Production
22800,Kinoslovo
22801,John Magnuson Associates
22802,Puvisate Ltd.
22803,Creative Films Siam Ltd.
22804,Rocket Racer Productions
22805,Mayflower Pictures
22806,Фокс
22807,Grindfist
22808,Kate Street Picture Company
22809,A.F. Cinema e Vídeo
22810,Netherlands Government
22811,George K. Arthur - Go Pictures
22812,Belstone Pictures
22813,Hunnia Filmgyár
22814,Season of Darkness LLC
22815,Filmed Imagination
22816,Hydra Corporation
22817,Agora Films S.A. (koprodukcja)
22818,Canal+ Polska (koprodukcja)
22819,Orange (koprodukcja)
22820,Studio Interzona
22821,Zack Ewans Production
22822,Balkan Film
22823,Biberche
22824,Tivoli Film Produkcio
22825,One Dollar Production Limited
22826,Local Production
22827,East of L.A. Productions
22828,Bentley Productions
22829,"ZAO Studia ""F.A.F"""
22830,Diversa Audiovisual
22831,A.L. Production
22832,Filmstudio 12A
22833,Stargaze Productions
22834,Key Plus Pictures
22835,Lusomundo
22836,Instituto Camões
22837,Media Filmes
22838,Salt Film
22839,Paulilu Productions
22840,Achaman Films AIE
22841,M & R Films
22842,Lizland Films
22843,"Vladar Company, The"
22844,Very Ape Productions
22845,Brisa Films
22846,LA Dark Streets
22847,Schoolfield Media
22848,Amber Pictures
22849,Jinx Media
22850,Factor 30 Films
22851,blue ic
22852,Mattel Creations
22853,Appa Productions
22854,Charlermthai Studio
22855,David Blair Productions
22856,Stay Gold Features
22857,Touchdown Productions
22858,Fetisoff Illusion
22859,Narodowe Centrum Kultury (koprodukcja)
22860,Andrzej Łudziński Productions (koprodukcja)
22861,Bemar (koprodukcja)
22862,Christmas Comet Productions
22863,Attention Era Media
22864,Fresh Film
22865,Kvartal 95 Studio
22866,Star Media
22867,Интерфест
22868,Реал-Дакота
22869,TROS
22870,Monumental Pictures
22871,Frame by Frame
22872,Lock & Valentine
22873,USofAnderson I
22874,Dog Day Films
22875,ITV Studios
22876,Ketchum Labs
22877,Gosfilmofond
22878,Masterskaya Seance
22879,B.I. & L. Releasing Corp.
22880,Matt IV
22881,CGIC
22882,Compagnia Generale Finanziaria Cinematografica
22883,Darkan Entertainment
22884,Vincenzo Productions
22885,Mondayitis Productions
22886,Freshwater Pictures
22887,Cane Toad Productions
22888,Two Ski Productions
22889,Bouncing Betty Productions
22890,School of Life Productions Inc.
22891,Gynormous Pictures
22892,Sierra Alta Productions
22893,DMS Films Limited
22894,Sharmhill Productions
22895,Ironic Films
22896,Regner Grasten International
22897,Pageant Productions
22898,The Prod
22899,Hold It Now Films
22900,Angry Adam Productions
22901,Laid in America
22902,"Fun Group, The"
22903,Middlefish Films
22904,Entertainment One Television
22905,Force 10 Productions
22906,Sterling Entertainment
22907,SarcoFilms
22908,Matador Motion Pictures
22909,Flynn-Daines
22910,Triomphe Communications
22911,Film Four
22912,Yorkshire Media Production Agency (YMPA)
22913,Visionary Films
22914,Dutch Oven
22915,Universal Media Studios (UMS)
22916,PicturePlay Films
22917,Films 1420m
22918,Eagle Films
22919,Soltar N.V.
22920,TBS Superstation
22921,'A' Production Committee
22922,Modern Family Productions
22923,Vandal Entertainment
22924,Full Clip Productions
22925,HP Yorkshire Limited
22926,Hunters Prayer Production Spain
22927,Mephisto Film
22928,Jed Buell Productions
22929,Casual Productions
22930,The Black Room Cleopatra
22931,Acheron Films
22932,Vituhmin Productions
22933,Kuryer
22934,Slava Film
22935,FokusFilm
22936,Леополис
22937,Квартал-95
22938,PS TVC Studio
22939,Rus-Media
22940,StuntArt.ru
22941,L&P Productions
22942,Killion Street
22943,Hoplite Entertainment
22944,Wytwórnia Filmów Dokumentalnych i Fabularnych (Warszawa) (współpraca produkcyjna)
22945,Polsat (współpraca produkcyjna)
22946,Racing Horse Productions
22947,Filmograph S.A.
22948,Svocine
22949,Art4noise
22950,Strike Films
22951,Dream Factory Group
22952,Mandoo Pictures
22953,Huayi Tencent Entertainment Company
22954,Eracme Entertainment
22955,Real Dakota
22956,Interfest
22957,Централ Партнершип
22958,American National Films
22959,Overdose Joint
22960,Starfire Movies
22961,Idyabooster
22962,Jay Smith Productions
22963,Bunkhouse Films
22964,SND Films
22965,Orange Studio
22966,Nac Films
22967,Someci
22968,NT1
22969,Step by Step Film Production
22970,Rospofilm
22971,Frank & Bob Films II
22972,Artes Productions
22973,New Century Pictures
22974,Cinema Sciences Corporation
22975,United Multimedia Projects
22976,Lockheed Martin Corporation
22977,Dea Film
22978,Sarkasmos Productions
22979,Incendiary Features
22980,Aristar Entertainment
22981,BBC Four
22982,Red Tie Films
22983,3 Days in Vegas
22984,NG Production
22985,Ladoga
22986,Russkoe Schastie Entertainment
22987,Studiya Cherepakha
22988,Corps à corps
22989,Роскинопрокат
22990,Флагман-Трейд
22991,MB Productions
22992,Stimul M Production
22993,National Geographic
22994,Pilot Moscow Animation Studio
22995,Lean-M
22996,U-Film Malta
22997,Paradiz Prodakshnz
22998,Pravoslavnaya Encyclopaedia
22999,Shadowlight Productions
23000,Celestial Production
23001,Angel Film
23002,Film i Västerbotten
23003,Framestation
23004,Studio Ortodoks
23005,Galaxy Vision
23006,Вертикаль
23007,Frederick Productions
23008,Executive Cine TV
23009,Rhino Home Video
23010,Mushi Productions
23011,Iselin-Tenney Productions Inc.
23012,East-West Film Partners
23013,Imperadio Pictures Ltd.
23014,Cinex Films
23015,Andy Warhol Films
23016,Donald J. Hansen Enterprises
23017,Gemini American
23018,Zimgor Productions
23019,Official Films
23020,Roland Reed Productions
23021,Space Ranger Enterprises
23022,E. & L. Productions
23023,Hugo Grimaldi Film Productions
23024,O.S.C.A.R.
23025,Robert Roark Productions
23026,Brigadier Pictures
23027,Ajay Film Company
23028,ADPProductions
23029,Luna Productions Inc.
23030,RCM Produzione Cinematografica
23031,cinegrafik
23032,Sparta Productions
23033,Hollywood Star Pictures
23034,Leda Films Productions S.L.
23035,Balboa Productions
23036,La Jolla Productions
23037,Golden State Productions
23038,Selma Enterprises
23039,Dimension VI
23040,Iselin-Tenney Productions
23041,Tozart Publishing Inc.
23042,Stupendous Talking Pictures International
23043,Flying Dutchman Productions Ltd.
23044,Ramsway Ltd.
23045,Metro Pictures Productions
23046,March On Productions
23047,Kill 'Em All Productions
23048,Victory Pictures Production
23049,Park-Schilling Productions Inc.
23050,Pacific West Entertainment Group
23051,Berton Films
23052,Brencam Entertainment
23053,CTM Films
23054,Lurco Films
23055,Sophie Film
23056,Edition Salzgeber & Co. Medien GmbH
23057,606 Films
23058,Well Go USA Entertainment
23059,Rumble Entertainment
23060,Market Road Films
23061,Magic Frames
23062,Production Inc
23063,Production
23064,Yin Zhang Films
23065,Canterbury Productions
23066,Cinémadefacto
23067,Peanut Pictures
23068,Akanga Film Productions
23069,Little Punk
23070,Gilded Halfwing
23071,Newscope Films
23072,Bulldozerfilms
23073,Producciones Balcázar S.A.
23074,Acuarius Films
23075,Nickel Odeon Dos
23076,EE Doc Smith MK Company
23077,MK Productions Ltd.
23078,Russian Golden Episodes
23079,MOOVIE the art of entertainment GmbH
23080,SuperFilms!
23081,MANIFOLD PICTURE
23082,Filmtre
23083,(주)비에이엔터테인먼트
23084,Marisa Films
23085,Hollywood Storm
23086,Czar Pictures
23087,Productions Four Line Films
23088,Bombay Berlin Film
23089,Burns Film Ltd.
23090,Cine Duck
23091,Vita Aktiva
23092,Lemon Films Studio
23093,Shooney Films
23094,Mila Productions
23095,Circa 1888
23096,Normal Productions
23097,Netflix Studios
23098,Cinemilagroso
23099,Brave River Films
23100,Twilight Pictures
23101,Deutsche Film AG
23102,ИКАИК
23103,Concepts Unlimited
23104,CountessFilms
23105,Quiet Village Filmkunst
23106,Shah/Jensen
23107,Blood & Bullets Productions
23108,Киевнаучфильм
23109,Solar Films
23110,Arnold and Gregor Production
23111,Gorgon Video
23112,Optimax film
23113,Film and Co.
23114,5 Continents
23115,Animate-Film
23116,Open Pictures
23117,Manufacturas Audiovisuales
23118,Coproducción España-USA
23119,Ex Machina Film Partners
23120,Sega of Japan
23121,TakaraTomy
23122,Simka Entertainment
23123,Work Point Entertainment
23124,Wildstreet Pictures
23125,Soyuztelefilm
23126,Vox Film
23127,Georges Loureau
23128,Rheingold Films
23129,TMS Film GmbH
23130,Royal
23131,VPRO
23132,Filmperspektive GmbH
23133,Crossing the Line Productions
23134,쇼박스(주)미디어플렉스
23135,Europa Filmes
23136,Araucaria Cine
23137,5AM Producciones
23138,Corner Work
23139,Blank Pages Productions
23140,Ernst Neubach-Film
23141,Cinedoris S.P.A.
23142,(주)로드픽쳐스
23143,Gold Star Productions
23144,Look to the Sky Films
23145,Daylight Media
23146,Vangard Productions
23147,PraxiScope Productions
23148,Cinema One Originals
23149,Monoxide Works
23150,Epicmedia
23151,Stark Productions
23152,Public Square Films
23153,Cipango Productions Audiovisuelles
23154,北京完美影视传媒有限责任公司
23155,CMC Pictures
23156,Actium Pictures
23157,Neue Schönhauser Filmproduktion
23158,Filmworks
23159,Snd Films
23160,Cloudcover Films
23161,Zamora Films
23162,Velarium Arts
23163,Inforg-M&M Film Kft.
23164,Closed on Mondays Entertainment
23165,Phoenix Film Investements
23166,Théâtre Robert-Houdin
23167,이디오플랜
23168,Egoli Tossell KLK
23169,Alton Road Productions
23170,Infinite Lives Entertainment
23171,Cineropa-Film
23172,Terrytoons
23173,Mushi
23174,Film 45
23175,Tripod Media
23176,Robert W. Paul
23177,Producciones Brooks
23178,Rollin' Deep Productions
23179,Handshake Productions
23180,New Element Media
23181,Turnchapel Films
23182,Vides France
23183,Ascot-Cineraid
23184,Oats Studio
23185,Spider Lake Films Ltd. Partnership (I)
23186,Golden Chargers
23187,Pushkin-Pictures
23188,Switzer Entertainment Group
23189,Safier Entertainment
23190,Taylor & Dodge
23191,Dead Wait Productons
23192,AB Video Solutions
23193,This is It Collective
23194,Blink Industries
23195,Brainfeeder
23196,Abominable Pictures
23197,Protocol Entertainment
23198,Crew Neck Productions
23199,Walt Disney Studios HE
23200,Disney Television Animation
23201,Flamarion Ferreira Films
23202,Ankama
23203,Reconsider
23204,CN5 Productions
23205,Save Ferris Entertainment
23206,Sofica Manon 2
23207,Cherry On Top
23208,Pantera Productions
23209,Yuzu Productions
23210,Fine Point Films
23211,Aetios Production
23212,EGO Production
23213,Clan Film
23214,Jash Pictures
23215,Sorrento Productions
23216,Meridian Content
23217,Canosa Productions
23218,LMN Productions
23219,Loterie Suisse Romande
23220,SofiTVCiné 3
23221,Cofimage 27
23222,Diligence Films
23223,Cinéforom
23224,A & D Studios
23225,The Massive Film Company
23226,Trois Brigands Productions
23227,Phantom Planet Films
23228,Karza Productions Inc
23229,Night Skies Productions LLC
23230,Broadvision Entertainment
23231,Pataphysical Productions
23232,Beyond Productions
23233,Bach Productions
23234,Les Meutes Films
23235,Omnia-Film
23236,Bisojo Media Producciones S.L.
23237,Stop and Play Europa S.L.
23238,"Bow, Arrow S.L."
23239,Chester Media Producciones S.L.
23240,Kultkino
23241,Shanghai Bona
23242,OneBigAgency
23243,Lars International Pictures
23244,Sargeant
23245,Luso-France
23246,Inicia Films
23247,Compass/Zenith International
23248,Citizen Skull Productions
23249,Mike Tollin Productions
23250,M.B. Film
23251,Quad Films
23252,Expressive Artists
23253,Time & Tide Productions
23254,Profilm
23255,akvo
23256,Talent House
23257,Mixed Breed Films
23258,Dolores Pictures S.L.
23259,Walking Pictures
23260,Background Productions
23261,Beat LLC
23262,Pendragon Film
23263,Emily Gray Productions Ltd.
23264,Paper Pictures Inc.
23265,Scissors Stone Productions Ltd.
23266,Cineline
23267,Two Tall Boots
23268,Deep in the Heart Pictures
23269,Ballast Films
23270,Shore Road Pictures
23271,Unikki Production
23272,Redrum
23273,CBS Television
23274,AOG Films
23275,Spectrum Media Entertainment
23276,Exposure Labs
23277,Sustainable Films
23278,Argent Pictures
23279,Code Blue Foundation
23280,EarthSense Foundation
23281,"Kendeda Fund, The"
23282,Movie Power
23283,Modern Love
23284,Ananã Produções
23285,Austrailian Broadcasting Corporation (ABC)
23286,Sombracine Producciones
23287,Bright Pictures
23288,Oh Production
23289,Simaye Mehr
23290,Wildcat Productions
23291,Chris Montan Productions
23292,Baker Entertainment Group
23293,Jessie Films
23294,MMKA
23295,HvD Productions
23296,L&G Hungary
23297,Setient Pictures
23298,Mosca Films
23299,Sans Contrefaçon Productions
23300,Sextant Entertainment Group
23301,Slightly Distorted Productions
23302,VER
23303,Legends of Sport
23304,Cineverse
23305,Media Services
23306,Bullitt Film
23307,Topiary Productions
23308,Green Fuse Films
23309,Imperfect Films
23310,Mystic Artists Films Productions
23311,Crimson Productions
23312,Patna Pictures
23313,Tesela P.C. / Impala
23314,Patriot Productions
23315,Escandalo Films
23316,Iliade and Films
23317,Black Lantern Films
23318,Nexus Productions
23319,Small Moves
23320,Fora Film
23321,THT
23322,Solaris Promo Production
23323,Conduit
23324,Circle 18
23325,STANDOFF Pictures
23326,Rank Organization
23327,Electric Shadow Company
23328,Acacia Filmed Entertainment
23329,Williamson/Powell
23330,Atmo Production
23331,Chimney
23332,Titmouse
23333,Vision Productions Ltd
23334,Handprint Pictures and Essel
23335,Aktualnyy Film
23336,"Cast Iron Picture Co., The"
23337,Twenty Eighteen Seventy-Six
23338,Panama Grand Prix
23339,Kid Love Incorporated
23340,Wisconsin
23341,Harmonius Claptrap
23342,Justin Roiland's Solo Vanity Card Productions
23343,Les Productions FDL
23344,Medienproduktion GmbH
23345,Blackbox Film
23346,Rendez-Vous Production
23347,Mayo Productions
23348,ESCAC Films
23349,Flat Cap Films
23350,Dreampixies
23351,Evergreen
23352,La Station d'Animation
23353,Sathya Movies
23354,Kirk Shaw Productions
23355,Aboretum Productions
23356,Splendida
23357,Opus Film (koprodukcja)
23358,Twilight Films
23359,Film Media S.A.
23360,Fremantle Media
23361,Spotlight Films
23362,Snowcloud Films
23363,Balapolis
23364,Banana Split Polska
23365,Friland AS
23366,Falcon
23367,Cestmír Kopecký
23368,Czech TV Brno
23369,Film Vision Productions
23370,Krakowskie Biuro Festiwalowe
23371,Mizan Productions
23372,Free Dream Pictures
23373,Schuch Productions
23374,Match Factory Productions
23375,Coproducción España-Alemania; Morena Films
23376,"Olivo La Película, El"
